maker_id,maker_name,type,city_maker,auction_house,sale_date,lot,usd,gbp,eur,bold_currency
722,"Stradivari, Antonio",Violin,Cremona,Christie's,"Mar 19, 1997",179,204390.0,128000.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Oct 31, 1995",29,219717.0,139000.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Jun 20, 1995",34,601927.0,375500.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Mar 21, 1995",35,612796.0,386500.0,,gbp
722,"Stradivari, Antonio",Cello,Cremona,Christie's,"Dec 2, 1994",89,464500.0,297718.0,,usd
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Nov 1, 1994",21,505104.0,309500.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Phillip's,"Nov 3, 1993",90,561850.0,379500.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Christie's,"Mar 18, 1992",181,610016.0,352000.0,,gbp
722,"Stradivari, Antonio",Cello,Cremona,Christie's,"Mar 18, 1992",217,1048465.0,605000.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Christie's,"Nov 21, 1990",360,1775587.0,902000.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Millon & Associés (Gilles Chancereul),"Mar 1, 1989",10,184695.0,107131.0,,
722,"Stradivari, Antonio",Violin,Cremona,Christie's,"Mar 31, 1989",145,352207.0,209000.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Christie's,"Mar 31, 1989",222,263228.0,156200.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Jun 22, 1988",40,379172.0,214500.0,,gbp
722,"Stradivari, Antonio",Cello,Cremona,Sotheby's,"Jun 22, 1988",55,1205571.0,682000.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Mar 31, 1988",38,892315.0,473000.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Nov 12, 1987",18,289988.0,165000.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Christie's,"Jun 26, 1987",174,310021.0,192500.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Christie's,"Apr 29, 1987",236,730268.0,440000.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Apr 30, 1987",50,657558.0,396000.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Apr 30, 1987",187,255717.0,154000.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Mar 19, 1986",152,252169.0,170500.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Apr 3, 1985",21,347919.0,286000.0,,gbp
722,"Stradivari, Antonio",Violin,,Christie's,"Nov 20, 1984",162,36085.0,29160.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Christie's,"Nov 20, 1984",171,207157.0,167400.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Nov 22, 1984",21,485971.0,396000.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Nov 22, 1984",96,202488.0,165000.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Christie's,"Oct 31, 1984",200,308000.0,252770.0,,usd
722,"Stradivari, Antonio",Violin,Cremona,Christie's,"Jun 20, 1984",115,125399.0,91800.0,,gbp
722,"Stradivari, Antonio",Violin,,Sotheby's,"Jun 21, 1984",33,166466.0,122222.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby Parke Bernet,"Jun 29, 1984",33,165000.0,121547.0,,usd
722,"Stradivari, Antonio",Cello,Cremona,Sotheby's,"Apr 5, 1984",64,392150.0,275000.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Apr 5, 1984",98,144311.0,101200.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby Parke Bernet,"Jan 18, 1984",43,231000.0,163366.0,,usd
722,"Stradivari, Antonio",Violin,Cremona,Sotheby Parke Bernet,"Jun 13, 1983",140,275000.0,177168.0,,usd
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Jun 23, 1983",12,169510.0,110000.0,,gbp
722,"Stradivari, Antonio",Cello,Cremona,Sotheby's,"Jun 23, 1983",47,296643.0,192500.0,,gbp
722,"Stradivari, Antonio",Violin,,Sotheby's,"Jun 23, 1983",140,275178.0,178571.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Apr 7, 1983",16,87654.0,58300.0,,gbp
722,"Stradivari, Antonio",Small Violin,Cremona,Sotheby's,"Apr 7, 1983",96,24808.0,16500.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Christie's,"Jun 2, 1982",150,183808.0,102600.0,,gbp
722,"Stradivari, Antonio",Violin,,Christie's,"Feb 3, 1982",296,27500.0,14797.0,,usd
722,"Stradivari, Antonio",Violin,Cremona,Sotheby Parke Bernet,"Jun 27, 1980",-,85000.0,36216.0,,usd
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"May 22, 1980",-,158338.0,68000.0,,gbp
722,"Stradivari, Antonio",Violin,,Sotheby's,"May 22, 1980",218,158804.0,68200.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Christie's,"Mar 29, 1980",157,242000.0,111572.0,,usd
722,"Stradivari, Antonio",Violin,Cremona,Sotheby Parke Bernet,"Nov 24, 1979",-,95000.0,43961.0,,usd
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Oct 18, 1979",-,227304.0,105600.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"May 3, 1979",-,331202.0,159500.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby Parke Bernet,"Dec 1, 1978",-,26000.0,13418.0,,usd
722,"Stradivari, Antonio",Violin,Cremona,Sotheby Parke Bernet,"Dec 1, 1978",-,33000.0,17030.0,,usd
722,"Stradivari, Antonio",Cello,Cremona,Sotheby's,"Nov 8, 1978",-,315013.0,159500.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Christie's,"Jul 21, 1978",-,94595.0,49500.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Jun 22, 1978",-,40436.0,22000.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Jun 22, 1978",128,113221.0,61600.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"May 16, 1978",-,115414.0,63800.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby Parke Bernet,"Apr 11, 1978",-,130000.0,69149.0,,usd
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Nov 17, 1977",-,92026.0,50600.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby Parke Bernet,"Apr 5, 1977",-,170000.0,98854.0,,usd
722,"Stradivari, Antonio",Violin,Cremona,Sotheby Parke Bernet,"Oct 29, 1976",-,80000.0,50378.0,,usd
722,"Stradivari, Antonio",Violin,Cremona,Sotheby Parke Bernet,"Oct 29, 1976",-,60000.0,37783.0,,usd
722,"Stradivari, Antonio",Violin,Cremona,Christie's,"May 4, 1976",-,88354.0,48400.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Feb 12, 1976",-,17414.0,8580.0,,gbp
722,"Stradivari, Antonio",Cello,Cremona,Sotheby's,"Nov 27, 1975",-,111760.0,55000.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Nov 21, 1974",-,78914.0,34000.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Oct 24, 1974",-,15155.0,6500.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Jun 6, 1974",-,149265.0,62000.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Christie's,"Dec 10, 1973",-,82556.0,35700.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"May 24, 1973",-,53466.0,21000.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Jun 29, 1972",-,43111.0,17500.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"May 11, 1972",-,83610.0,32000.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Mar 13, 1972",177,40900.0,15500.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Dec 16, 1971",-,22677.0,9000.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Dec 16, 1971",-,65512.0,26000.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Jun 3, 1971",-,204389.0,84500.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Oct 22, 1970",-,26400.0,11000.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Oct 22, 1970",96,34800.0,14500.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Christie's,"Dec 9, 1969",-,34739.0,14500.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Dec 19, 1968",21,22800.0,9500.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Nov 7, 1968",21,52800.0,22000.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Jun 16, 1967",-,26600.0,9500.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Dec 5, 1966",-,28000.0,10000.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Jul 4, 1966",-,18059.0,6500.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Apr 29, 1965",-,25199.0,9000.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Apr 29, 1965",-,29399.0,10500.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"May 1, 1964",-,22397.0,8000.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Nov 16, 1962",-,20833.0,7500.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Christie's,"Jun 19, 1962",-,9917.0,3570.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"Nov 17, 1960",-,11111.0,4000.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Christie's,"Jun 23, 1959",-,22750.0,8190.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"Jun 27, 1957",-,3500.0,1260.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Feb 8, 1957",-,9167.0,3300.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"Feb 23, 1956",-,4448.0,1600.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"Nov 17, 1955",-,1951.0,700.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Christie's,"Jun 20, 1938",-,13650.0,2730.0,,gbp
722,"Stradivari, Antonio",Cello,Cremona,Puttick & Simpson,"Feb 17, 1938",163,7500.0,1500.0,1812.0,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"Feb 17, 1938",165,6250.0,1250.0,1510.0,gbp
722,"Stradivari, Antonio",Violin,Cremona,Christie's,"Dec 12, 1935",-,6825.0,1365.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"Jun 27, 1935",-,6250.0,1250.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"Jan 26, 1933",-,3333.0,800.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"Jan 26, 1933",-,9583.0,2300.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Anderson Galleries Inc.,"Feb 5, 1932",-,14000.0,4060.0,,usd
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"May 19, 1927",-,7619.0,1600.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"Jul 14, 1921",-,1933.0,500.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"Dec 2, 1920",-,6399.0,1700.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"Jul 8, 1920",-,3521.0,950.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"Dec 16, 1913",-,2739.0,550.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"Jun 16, 1911",-,7143.0,1500.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"Dec 8, 1909",-,2738.0,575.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"May 12, 1909",-,4405.0,925.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"Dec 5, 1907",-,2143.0,450.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"Dec 5, 1907",-,1952.0,410.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"Jun 19, 1907",-,3571.0,750.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Christie's,"May 1, 1907",-,2810.0,590.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Glendining & Co.,"Mar 27, 1907",-,2381.0,500.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Glendining & Co.,"Mar 7, 1906",-,1667.0,350.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"Nov 22, 1905",-,1952.0,410.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"Jun 29, 1904",-,3333.0,700.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"Jul 4, 1902",-,1738.0,365.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"May 22, 1901",-,2667.0,560.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Jul 16, 1900",-,2357.0,495.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Sotheby's,"Jun 18, 1900",-,2868.0,600.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"May 20, 1898",-,1941.0,395.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"Dec 2, 1896",-,2203.0,445.0,,gbp
722,"Stradivari, Antonio",Small Violin,Cremona,Puttick & Simpson,"Dec 10, 1895",-,229.0,46.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"Nov 23, 1894",-,1293.0,260.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"Dec 6, 1893",-,2952.0,620.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"Jun 30, 1893",-,2381.0,500.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"Apr 19, 1893",-,4095.0,860.0,,gbp
722,"Stradivari, Antonio",Cello,Cremona,Hôtel Drouot,"Feb 5, 1887",-,3798.0,788.0,,
722,"Stradivari, Antonio",Viola,Cremona,Hôtel Drouot,"May 15, 1886",-,2474.0,509.0,,
722,"Stradivari, Antonio",Cello,Cremona,Hôtel Drouot,"May 15, 1886",-,2301.0,473.0,,
722,"Stradivari, Antonio",Violin,Cremona,Hôtel Drouot,"May 15, 1886",-,2896.0,596.0,,
722,"Stradivari, Antonio",Violin,Cremona,Hôtel Drouot,"May 15, 1886",-,1342.0,276.0,,
722,"Stradivari, Antonio",Cello,Cremona,Hôtel Drouot,"May 15, 1886",-,1956.0,402.0,,
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"Jul 27, 1883",-,2425.0,500.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Hôtel Drouot,"Feb 14, 1878",-,4256.0,870.0,,
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"May 29, 1877",-,1389.0,280.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"May 29, 1877",-,347.0,70.0,,gbp
722,"Stradivari, Antonio",Viola,Cremona,Puttick & Simpson,"May 29, 1877",-,992.0,200.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Hôtel Drouot,"Dec 1, 1875",-,1745.0,314.0,,
722,"Stradivari, Antonio",Violin,Cremona,Christie's,"Apr 29, 1872",-,958.0,175.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Christie's,"Apr 29, 1872",-,548.0,100.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Christie's,"Apr 29, 1872",-,416.0,76.0,,gbp
722,"Stradivari, Antonio",Viola,Cremona,Christie's,"Apr 29, 1872",-,279.0,51.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Christie's,"Apr 29, 1872",-,1588.0,290.0,,gbp
722,"Stradivari, Antonio",Small Violin,Cremona,Christie's,"Apr 29, 1872",-,110.0,20.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Christie's,"Apr 29, 1872",-,1062.0,194.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Christie's,"Apr 29, 1872",-,876.0,160.0,,gbp
722,"Stradivari, Antonio",Viola,Cremona,Hôtel Drouot,"Mar 16, 1872",-,1018.0,188.0,,
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"May 15, 1863",-,885.0,125.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"Jun 26, 1862",-,354.0,56.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"Jun 26, 1862",-,853.0,135.0,,gbp
722,"Stradivari, Antonio",Cello,Cremona,Puttick & Simpson,"Jun 26, 1862",-,727.0,115.0,,gbp
722,"Stradivari, Antonio",Viola,Cremona,Puttick & Simpson,"Jun 26, 1862",-,759.0,120.0,,gbp
722,"Stradivari, Antonio",Cello,Cremona,Puttick & Simpson,"Jun 26, 1862",-,1327.0,210.0,,gbp
722,"Stradivari, Antonio",Viola,Cremona,Christie & Manson,"Feb 18, 1857",-,1032.0,212.0,,gbp
722,"Stradivari, Antonio",Cello,Cremona,Christie & Manson,"Feb 18, 1857",-,633.0,130.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Christie & Manson,"Feb 18, 1857",-,973.0,200.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"May 28, 1853",-,606.0,110.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"Nov 28, 1850",-,588.0,115.0,,gbp
722,"Stradivari, Antonio",Violin,Cremona,Puttick & Simpson,"Nov 28, 1850",-,715.0,140.0,,gbp
723,"Stradivari, Francesco",Violin,,Skinner,"Oct 12, 2008",49,35550.0,20866.0,26180.0,usd
723,"Stradivari, Francesco",Violin,Cremona,Sotheby's,"Apr 25, 1974",-,36045.0,15000.0,,gbp
724,"Stradivari, Omobono Felice",Violin,Cremona,Tarisio,"May 13, 2016",179,156000.0,108268.0,137469.0,usd
724,"Stradivari, Omobono Felice",Violin,Cremona,Tarisio,"Nov 4, 2005",509,370000.0,211308.0,310065.0,usd
724,"Stradivari, Omobono Felice",Violin,Cremona,Sotheby's,"May 6, 1976",-,28059.0,15400.0,,gbp
724,"Stradivari, Omobono Felice",Violin,Cremona,Sotheby's,"Jul 19, 1968",-,14824.0,6200.0,,gbp
725,"Straight, George",Violin,"Allenton, RI",Tarisio,"Feb 26, 2004",24,431.0,232.0,346.0,usd
13451,"Straub, Josef",Violin,,Sotheby's,"Nov 17, 1998",13,5402.0,3220.0,,gbp
13451,"Straub, Josef",Violin,,Phillip's,"Jan 30, 1992",44,1268.0,715.0,,gbp
726,"Straube, J. C. E.",Violin,Berlin,Tarisio,"May 19, 2006",414,5463.0,2913.0,4279.0,usd
726,"Straube, J. C. E.",Violin,,Bongartz's,"Nov 12, 2005",304,3433.0,1976.0,2935.0,eur
727,"Striebig, Jean",Violin,Mirecourt,Tarisio,"Jun 26, 2013",118,1843.0,1200.0,1415.0,gbp
727,"Striebig, Jean",Violin,Mirecourt,Skinner,"Apr 28, 2013",122,1680.0,1086.0,1289.0,usd
727,"Striebig, Jean",Violin,Mirecourt,Tarisio,"Oct 25, 2007",416,4095.0,1999.0,2862.0,usd
727,"Striebig, Jean",Violin,Mirecourt,Tarisio,"May 11, 2007",241,2760.0,1392.0,2047.0,usd
727,"Striebig, Jean",Violin,Mirecourt,Tarisio,"Jul 15, 2006",367,1495.0,814.0,1180.0,usd
727,"Striebig, Jean",Violin,,da Salo Auction,"Jun 1, 2005",23,1579.0,871.0,1291.0,eur
727,"Striebig, Jean",Violin,Mirecourt,Sotheby's,"Feb 22, 2005",165,2520.0,1320.0,1910.0,gbp
727,"Striebig, Jean",Violin,,Gardiner-Houlgate,"Mar 29, 2004",34,1063.0,585.0,877.0,gbp
727,"Striebig, Jean",Violin,Mirecourt,Christie's,"Mar 31, 2004",176,880.0,478.0,720.0,gbp
727,"Striebig, Jean",Violin,Mirecourt,Christie's,"Jul 16, 2003",122,2249.0,1410.0,2019.0,gbp
727,"Striebig, Jean",Violin,Mirecourt,Tarisio,"Oct 24, 2002",OV 42,1688.0,1091.0,1733.0,usd
727,"Striebig, Jean",Violin,Mirecourt,Bonhams,"Sep 1, 2002",303,605.0,391.0,615.0,gbp
727,"Striebig, Jean",Violin,,Bonhams,"Sep 27, 2000",315,605.0,414.0,682.0,gbp
727,"Striebig, Jean",Violin,,Bonhams,"Feb 16, 2000",119,1043.0,650.0,1063.0,gbp
727,"Striebig, Jean",Violin,Mirecourt,Bonhams,"Mar 19, 1997",90,5279.0,3306.0,,gbp
727,"Striebig, Jean",Violin,Mirecourt,Phillip's,"Mar 18, 1993",173,1867.0,1265.0,,gbp
727,"Striebig, Jean",Violin,Mirecourt,Phillip's,"Nov 19, 1992",137,2376.0,1551.0,,gbp
727,"Striebig, Jean",Violin,Mirecourt,Phillip's,"Apr 30, 1992",93,2245.0,1265.0,,gbp
727,"Striebig, Jean",Violin,,Christie's,"Jul 1, 1991",75,888.0,550.0,,gbp
728,"Strnad, Casper",Viola,Prague,Tarisio,"Oct 29, 2018",35,7304.0,5700.0,6415.0,gbp
728,"Strnad, Casper",Violin,Prague,Tarisio,"Feb 24, 2017",152,9000.0,7193.0,8513.0,usd
728,"Strnad, Casper",Violin,Prague,Tarisio,"Dec 9, 2010",385,6600.0,4195.0,4995.0,usd
728,"Strnad, Casper",Violin,Prague,Skinner,"Apr 25, 2010",327,11258.0,7328.0,8458.0,usd
728,"Strnad, Casper",Viola,Prague,Tarisio,"Mar 13, 2008",91,6536.0,3218.0,4196.0,gbp
728,"Strnad, Casper",Violin,Prague,Sotheby's,"Nov 17, 1998",377,11575.0,6900.0,,gbp
728,"Strnad, Casper",Violin,Prague,Sotheby's,"Jun 11, 1992",11,10153.0,5500.0,,gbp
728,"Strnad, Casper",Violin,Prague,Sotheby's,"Nov 12, 1987",3,4833.0,2750.0,,gbp
728,"Strnad, Casper",Violin,Prague,Sotheby Parke Bernet,"Jun 29, 1984",29,3850.0,2836.0,,usd
1488,"Strobl, Michael",Violin,Berlin,,"May 14, 2024",,9088.0,7222.0,8400.0,eur
1488,"Strobl, Michael",Violin,Berlin,Tarisio,"Jun 24, 2019",173,7503.0,5900.0,6590.0,gbp
1488,"Strobl, Michael",Violin,Berlin,Tarisio,"Mar 18, 2019",187,15094.0,11400.0,13305.0,gbp
1488,"Strobl, Michael",Violin,Berlin,Tarisio,"Feb 24, 2017",165,9600.0,7672.0,9081.0,usd
1488,"Strobl, Michael",Violin,Berlin,Ingles & Hayday,"Nov 3, 2015",14,5171.0,3360.0,4712.0,gbp
1488,"Strobl, Michael",Violin,Berlin,Ingles & Hayday,"May 21, 2013",1,4546.0,3000.0,3533.0,gbp
1488,"Strobl, Michael",Violin,,Sotheby's,"Oct 5, 2010",208,8952.0,5625.0,6496.0,gbp
1488,"Strobl, Michael",Violin,Berlin,Tarisio,"Oct 23, 2008",450,9360.0,5785.0,7307.0,usd
1488,"Strobl, Michael",Violin,Berlin,Sotheby's,"Jul 11, 2006",127,6635.0,3600.0,5210.0,gbp
1488,"Strobl, Michael",Violin,,Bongartz's,"Nov 12, 2005",37,15106.0,8692.0,12914.0,eur
1488,"Strobl, Michael",Violin,,Bongartz's,"Nov 12, 2005",152,5768.0,3319.0,4931.0,eur
1488,"Strobl, Michael",Violin,,Bongartz's,"May 21, 2005",312,7104.0,3893.0,5635.0,eur
1488,"Strobl, Michael",Violin,Berlin,Sotheby's,"Nov 13, 2001",220,4847.0,3360.0,5482.0,gbp
1488,"Strobl, Michael",Violin,Berlin,Bongartz's,"Nov 11, 1991",107,4085.0,2311.0,,
1488,"Strobl, Michael",Violin,Berlin,Sotheby's,"Jun 6, 1991",12,6497.0,3850.0,,gbp
1488,"Strobl, Michael",Violin,Berlin,Bongartz's,"May 6, 1991",155,3797.0,2227.0,,
1488,"Strobl, Michael",Violin,Berlin,Bongartz's,"Nov 19, 1988",392,3359.0,1850.0,,
1488,"Strobl, Michael",Violin,Berlin,Bongartz's,"May 2, 1988",259,2752.0,1471.0,,
1488,"Strobl, Michael",Violin,Berlin,Bongartz's,"Nov 16, 1987",205,2260.0,1291.0,,
1488,"Strobl, Michael",Violin,Berlin,Bongartz's,"Apr 22, 1985",112,1675.0,1311.0,,
1036,"Stroud, Cyril C.",Viola,,Phillip's,"Sep 17, 1992",155,1078.0,605.0,,gbp
1036,"Stroud, Cyril C.",Violin,Etwall,Phillip's,"Nov 16, 1989",83,497.0,315.0,,gbp
1036,"Stroud, Cyril C.",Violin,Etwall,Phillip's,"Jun 22, 1989",144,455.0,293.0,,gbp
1036,"Stroud, Cyril C.",Violin,,Phillip's,"Jun 22, 1989",145,629.0,405.0,,gbp
16142,"Strumphler, Jan",Cello Bow,,,"Oct 28, 2025",,3346.0,2520.0,2877.0,gbp
1320,"Stuber, Johann",Cello,The Hague,,"May 16, 2025",,13433.0,10112.0,12000.0,eur
1320,"Stuber, Johann",Violin Bow,,Tarisio,"Jun 25, 2018",43,940.0,708.0,805.0,gbp
1320,"Stuber, Johann",Violin,The Hague,Tarisio,"Dec 11, 2015",115,3600.0,2375.0,3288.0,usd
1320,"Stuber, Johann",Violin,The Hague,Christie's,"Nov 27, 2012",59,938.0,585.0,724.0,usd
1320,"Stuber, Johann",Viola Bow,,Christie's,"Apr 28, 2010",124,688.0,454.0,519.0,usd
1320,"Stuber, Johann",Violin,The Hague,Tarisio,"Oct 22, 2008",158,2649.0,1638.0,2063.0,gbp
1320,"Stuber, Johann",Violin Bow,The Hague,Tarisio,"May 9, 2008",34,2106.0,1081.0,1362.0,usd
1320,"Stuber, Johann",Violin Bow,,Christie's,"Apr 2, 2007",123,840.0,425.0,628.0,usd
1320,"Stuber, Johann",Violin Bow,,Christie's,"Apr 2, 2007",124,1140.0,576.0,853.0,usd
1320,"Stuber, Johann",Violin,,Bongartz's,"Nov 12, 2005",182,3433.0,1976.0,2935.0,eur
1320,"Stuber, Johann",Violin,The Hague,Sotheby's,"Feb 22, 2005",4,8706.0,4560.0,6599.0,gbp
1320,"Stuber, Johann",Viola Bow,,Skinner,"Oct 19, 2003",187,1058.0,633.0,914.0,usd
1320,"Stuber, Johann",Violin,The Hague,Sotheby's,"Mar 11, 2003",13,2309.0,1440.0,2084.0,gbp
1320,"Stuber, Johann",Viola,,Phillip's,"Jun 18, 2001",83,1123.0,800.0,1308.0,gbp
1320,"Stuber, Johann",Violin Bow,The Hague,Sotheby's,"Mar 19, 1996",62,1234.0,805.0,,gbp
